generator_id,fuel_type,capacity_mw,min_gen_mw,heat_rate_mmbtu_per_mwh,fuel_cost_per_mmbtu,variable_om_cost,startup_cost,ramp_rate_mw_per_hr,is_renewable,marginal_cost,generation_mw,timestamp,demand_mw,renewable_gen_mw,net_load_mw,curtailment_mw
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-05 18:00:00,47354.486365,120.0,49596.21068325,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-05 19:00:00,48753.551991,102.00000000000001,51084.12959055,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-05 20:00:00,48575.661193,153.0,50843.794252650005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-05 21:00:00,48293.053249,135.0,50565.95591145,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-05 22:00:00,48000.961368,81.0,50315.9594364,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-05 23:00:00,47153.395523,156.0,49347.26529915,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 00:00:00,46581.077815,135.0,48768.38170575,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 01:00:00,44925.320095,111.0,47055.03609975,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 02:00:00,44484.577884,150.0,46551.3067782,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 03:00:00,44378.338405,129.0,46461.80532525,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 04:00:00,44687.513842,147.0,46767.539534100004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 05:00:00,45600.844517,81.0,47795.83674285,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 06:00:00,46969.333381,120.0,49191.80005005,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 07:00:00,48850.309043,176.0,51108.024495150006,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 08:00:00,50405.875961,278.0,52634.26975905,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 09:00:00,51052.318894,300.5,53289.4098387,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 10:00:00,50441.243288,352.5,52593.1804524,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 11:00:00,49420.908966,383.5,51489.27941430001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 12:00:00,47904.638063,436.0,49842.069966150004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 13:00:00,46230.024,443.5,48075.8502,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 14:00:00,44861.667739,298.5,46791.32612595,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 15:00:00,44171.36743,306.5,46058.1108015,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 16:00:00,44038.460907,239.0,45989.43395235,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 17:00:00,44536.373364,235.99999999999997,46515.3920322,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 18:00:00,45837.955238,120.0,48003.8529999,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 19:00:00,47800.045824,126.0,50057.748115200004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 20:00:00,48079.167549,108.0,50369.72592645,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-06 21:00:00,48363.255171,170.99999999999997,50601.86792955,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-06 22:00:00,48073.622257,132.0,50338.70336985,0
